,timestamp,rotation,position,actual_linear_vel,actual_angular_vel,wheel_names,wheel_effort,wheel_vel,commanded_linear,commanded_angular
0,7.34,[-1.38704791e-07 -2.47449647e-08 -7.81974715e-01  6.23310151e-01],[-1.68647442 -1.8208162   0.        ],[ 0.11164271 -1.34366981  0.        ],0.5148844757725142,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.344,[ 1.27562581e-06 -3.82466479e-07 -7.79699025e-01  6.26154478e-01],[-1.68647442 -1.8208162   0.        ],[0. 0. 0.],1.8213305296667626,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.42,[-2.25604331e-07  1.60994399e-07 -7.63313691e-01  6.46028025e-01],[-1.7096283  -1.88773875  0.        ],[-0.30465631 -0.88055987  0.        ],0.6778416816506447,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.43,[-3.34472352e-08 -2.83948040e-07 -7.60949963e-01  6.48810568e-01],[-1.69699762 -1.86497423  0.        ],[1.26306726 2.27645262 0.        ],0.7301991088031036,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.454,[-1.76655393e-06 -1.75807076e-06 -7.53429526e-01  6.57528669e-01],[-1.74751628 -1.92020301  0.        ],[-2.10494402 -2.30119923  0.        ],0.9594693209711688,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.474,[ 1.19900122e-07  5.91492661e-08 -7.48609380e-01  6.63011310e-01],[-1.70201146 -1.94862885  0.        ],[ 2.27524097 -1.42129217  0.        ],0.7300233186829296,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.48,[ 1.19900122e-07  5.91492661e-08 -7.48609380e-01  6.63011310e-01],[-1.69600629 -1.944358    0.        ],[1.0008617 0.7118081 0.       ],0.0,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.495,[-1.41560295e-07  9.10295688e-07 -7.43491456e-01  6.68745434e-01],[-1.69600629 -1.944358    0.        ],[0. 0. 0.],1.0247914521924544,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.504,[ 2.78338471e-06 -2.40257474e-06 -7.40968174e-01  6.71540144e-01],[-1.74031836 -1.9416477   0.        ],[-4.9235636   0.30114525  0.        ],0.8367307857432313,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
0,7.53,[ 4.18195687e-07 -5.18999024e-08 -7.38110047e-01  6.74680339e-01],[-1.74132128 -1.97435534  0.        ],[-0.03857378 -1.25798635  0.        ],0.32662655547430136,['' '' '' '' '' ''],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],[0. 0. 0.],[0. 0. 1.]
